445,0.327056,0.25514,0.234773,0.195481,0.215961,0.288545,0.388247,0.445176,0.509689,0.590838,0.755607,0.873156,1.31423,1.95156,2.16927,3.25098,3.89931,3.42062,4.07494,3.76381,2.42259,1.82704,1.58863,1.47454,1.4391,1.28494,1.09872,1.05633,1.05201,0.869739,0.582191,0.390858,0.297136,0.245073,0.17985,0.140305,0.112641,0.0919423,0.0804499,0.0746926,0.0819249,0.25436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0.343101,0.25288,0.199238,0.187328,0.211721,0.280342,0.369556,0.41691,0.492234,0.55383,0.708657,0.819417,1.22859,1.83218,2.03098,3.01102,3.62588,3.21794,3.82875,3.54532,2.34868,1.84646,1.61866,1.53594,1.53557,1.36488,1.17071,1.14576,1.15814,0.954121,0.619311,0.411288,0.301041,0.245343,0.197484,0.14993,0.121516,0.0978035,0.0859382,0.0767589,0.0735442,0.0811751,0.189477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.392818,0.249793,0.19818,0.173543,0.200089,0.271512,0.364841,0.394113,0.459666,0.522518,0.664559,0.769701,1.15069,1.71209,1.89658,2.81372,3.39333,3.0393,3.61097,3.3757,2.31172,1.86563,1.66338,1.60195,1.63966,1.48778,1.25742,1.23198,1.26634,1.05047,0.669591,0.431352,0.316051,0.245526,0.202952,0.167203,0.129859,0.105794,0.0894006,0.0808059,0.0747383,0.0734677,0.0797912,0.209025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.588373,0.185199,0.146226,0.159413,0.173839,0.262888,0.337696,0.379311,0.433535,0.494685,0.632301,0.730167,1.09874,1.61396,1.81218,2.67705,3.24941,2.93779,3.49113,3.27472,2.31345,1.9187,1.72181,1.68763,1.75827,1.60395,1.35892,1.32858,1.38099,1.15357,0.733062,0.463834,0.331446,0.261345,0.209696,0.182328,0.145821,0.115361,0.0989254,0.0871572,0.080799,0.0749784,0.073933,0.0818835,0.19473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0.884439,0.236117,0.168617,0.16427,0.184725,0.280072,0.325595,0.380319,0.407464,0.475798,0.601373,0.697092,1.04034,1.5495,1.73138,2.55557,3.12435,2.87636,3.41231,3.23513,2.33987,1.9753,1.79746,1.77712,1.88084,1.72504,1.45751,1.43718,1.49259,1.24692,0.788787,0.493457,0.356986,0.2758,0.224109,0.189374,0.168102,0.13163,0.113544,0.0973831,0.0872533,0.0831107,0.0779226,0.074122,0.0815762,0.152726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.548242,0.516492,0.176506,0.199657,0.192501,0.26233,0.328949,0.358114,0.400746,0.446966,0.577376,0.659776,0.983491,1.46976,1.65357,2.46137,3.01227,2.80246,3.29466,3.1706,2.34132,2.01364,1.85695,1.85763,1.97205,1.81014,1.53858,1.50316,1.57251,1.31589,0.833601,0.517507,0.37267,0.293927,0.240295,0.201404,0.17333,0.154847,0.125528,0.109007,0.0984064,0.090711,0.0832597,0.07651,0.0727418,0.0778303,0.206849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0.253536,0.551491,0.200294,0.1447,0.14656,0.24165,0.324516,0.343005,0.382197,0.417276,0.539534,0.613711,0.918294,1.36024,1.54453,2.28843,2.81595,2.64151,3.10726,3.00118,2.28573,2.01411,1.87136,1.88939,2.00576,1.85055,1.58152,1.53859,1.6132,1.3481,0.84479,0.530889,0.384881,0.302958,0.250014,0.211988,0.18157,0.161026,0.141398,0.118443,0.106027,0.0956947,0.0871608,0.0775976,0.0719308,0.0655937,0.0744697,0.156232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.309115,0.305767,0.346717,0.168156,0.158503,0.246387,0.303253,0.322027,0.353579,0.395843,0.497326,0.570019,0.847752,1.26769,1.42453,2.08422,2.60045,2.43802,2.88825,2.80327,2.19332,1.96887,1.84162,1.87707,2.01877,1.86577,1.59051,1.55941,1.63173,1.36438,0.852466,0.529802,0.379421,0.305768,0.255079,0.219072,0.188872,0.16195,0.1498,0.130542,0.113469,0.10494,0.092797,0.0828074,0.0776411,0.0670551,0.0647624,0.0704867,0.123959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0.26899,0.207995,0.439769,0.149842,0.139509,0.233792,0.297759,0.301712,0.343364,0.367181,0.466092,0.525925,0.788458,1.15769,1.31737,1.92951,2.37252,2.27985,2.68737,2.63118,2.1329,1.95774,1.83649,1.88947,2.05664,1.89949,1.61952,1.59779,1.68208,1.40833,0.883872,0.543972,0.39388,0.312902,0.265014,0.228797,0.197242,0.169496,0.15222,0.144966,0.125625,0.112574,0.102658,0.0913155,0.0868031,0.0746415,0.0682426,0.0641165,0.0696403,0.129609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0.251972,0.168389,0.209124,0.313135,0.137991,0.212465,0.275004,0.296983,0.317938,0.345607,0.42844,0.501671,0.731492,1.07474,1.2367,1.79656,2.2433,2.17658,2.56984,2.55488,2.11796,1.97583,1.87559,1.94571,2.12723,1.98545,1.67993,1.65763,1.76094,1.47466,0.920385,0.57012,0.409994,0.325462,0.275864,0.242423,0.209901,0.18109,0.161973,0.149426,0.144194,0.126022,0.115144,0.101642,0.0937892,0.0836101,0.0751618,0.071171,0.0768932,0.117378,0.221494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0.195428,0.153135,0.144266,0.362359,0.173761,0.219104,0.262898,0.268681,0.301174,0.333211,0.403946,0.470972,0.679648,1.01535,1.16517,1.69598,2.13813,2.09976,2.49074,2.48974,2.12347,2.0184,1.93185,1.99091,2.2027,2.06656,1.74598,1.72373,1.83785,1.55214,0.966864,0.593688,0.42511,0.340929,0.290079,0.254327,0.221259,0.193399,0.173494,0.155436,0.152852,0.141061,0.124856,0.112356,0.102995,0.0903357,0.0855024,0.131575,0.20245,0.332967,0.392768,0.327976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.238217,0.11142,0.101874,0.22348,0.31636,0.225746,0.255017,0.265078,0.29458,0.31416,0.382733,0.459716,0.653784,0.967324,1.10541,1.61147,2.04493,2.06192,2.45215,2.46949,2.15184,2.05623,1.98362,2.07261,2.28241,2.14349,1.81952,1.79642,1.90776,1.60181,1.00893,0.620164,0.449853,0.354989,0.302056,0.267069,0.235935,0.201585,0.183671,0.166912,0.158002,0.157701,0.138201,0.123316,0.11376,0.0977774,0.0905111,0.100723,0.140954,0.183021,0.203571,0.131347,0.151062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0.0864081,0.027875,0.0347512,0.0903316,0.338789,0.229052,0.253276,0.248176,0.280053,0.30063,0.360875,0.41813,0.600901,0.899124,1.04419,1.53628,1.97849,1.99827,2.37936,2.41609,2.14621,2.06692,2.03197,2.13037,2.34769,2.21063,1.8792,1.85357,1.95804,1.65938,1.04382,0.646834,0.466877,0.376777,0.322679,0.284213,0.250085,0.216454,0.19619,0.178393,0.168845,0.160533,0.160561,0.138888,0.123929,0.107748,0.0996332,0.0916577,0.0884848,0.0865862,0.0904157,0.0850486,0.0902994,0.113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0.0512854,0.0461625,0.112203,0.058039,0.168205,0.353028,0.240414,0.231101,0.262715,0.278753,0.342628,0.404128,0.565062,0.835942,0.983628,1.45563,1.88936,1.9315,2.27506,2.34167,2.12982,2.09308,2.05907,2.1604,2.39859,2.26821,1.92781,1.88614,2.01019,1.70237,1.08282,0.672203,0.483714,0.395015,0.340634,0.30185,0.266155,0.23219,0.212434,0.194622,0.184516,0.174707,0.165458,0.159486,0.141459,0.123857,0.11147,0.102665,0.0937853,0.0923801,0.0904358,0.0844588,0.079932,0.0792625,0.105614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0.202699,0.0866522,0.0690298,0.095511,0.115757,0.410811,0.276547,0.226163,0.241092,0.263005,0.32772,0.368232,0.527433,0.806048,0.924064,1.34342,1.76973,1.84299,2.1798,2.27209,2.09901,2.09162,2.04736,2.16172,2.40654,2.27557,1.95696,1.93344,2.0415,1.73212,1.10302,0.693214,0.504208,0.407209,0.358525,0.324619,0.282989,0.246939,0.224525,0.206134,0.196867,0.190279,0.177709,0.166314,0.1607,0.134656,0.124662,0.114774,0.105313,0.100982,0.103824,0.0934228,0.0872054,0.0765178,0.081389,0.108942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0.0532733,0.118405,0.0457047,0.0808256,0.120554,0.246489,0.408595,0.246675,0.243192,0.24301,0.307915,0.35234,0.504837,0.729203,0.866989,1.24749,1.6676,1.75268,2.0563,2.16741,2.05124,2.06502,2.02461,2.14378,2.40882,2.28196,1.95412,1.93876,2.05943,1.75955,1.12537,0.713499,0.517014,0.421566,0.373713,0.340306,0.301151,0.251477,0.233572,0.213562,0.207104,0.19573,0.18737,0.174585,0.172901,0.153667,0.135583,0.126106,0.115654,0.109421,0.113351,0.102883,0.0969937,0.0835847,0.0770337,0.0823862,0.124714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0.118531,0.0367363,0.0899169,0.149493,0.145644,0.165338,0.399566,0.233686,0.223022,0.247299,0.277433,0.319871,0.466283,0.679354,0.803878,1.1671,1.53749,1.64719,1.93033,2.03264,1.96299,1.98297,1.96202,2.09908,2.3467,2.2425,1.92598,1.90364,2.03511,1.73869,1.12184,0.712046,0.520033,0.425444,0.378034,0.344544,0.305953,0.259174,0.237166,0.218277,0.211969,0.203199,0.194806,0.183631,0.172753,0.163172,0.146383,0.13607,0.124564,0.11526,0.117673,0.111501,0.102384,0.0904446,0.0822042,0.0784875,0.0874867,0.128445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
